word,tag,pos
غریو,NOUN,noun
سرليک,NOUN,noun
پېسبوک پاڼه,NOUN,noun
هيوادوال,NOUN,noun
نهې,NOUN,noun
ګاڼه,NOUN,noun
نوړز,NOUN,noun
مياشتې,NOUN,noun
ګړدودونه,NOUN,noun
شومپړک,NOUN,noun
دړ,NOUN,noun
ملګرې,NOUN,noun
ولچک,NOUN,noun
زولنې,NOUN,noun
خلوص,NOUN,noun
ښېګڼه,NOUN,noun
غونډال,NOUN,noun
کارونه,NOUN,noun
زوړه منطقه,NOUN,noun
بيړی,NOUN,noun
جړ كېدل,NOUN,noun
ترينګلتيا,NOUN,noun
غيره,NOUN,noun
غېلې,NOUN,noun
برېږن,NOUN,noun
اندره,NOUN,noun
عنقا,NOUN,noun
نيوکې,NOUN,noun
موږك پړانګ,NOUN,noun
دېو,NOUN,noun
انحرافات,NOUN,noun
پرتلې,NOUN,noun
مېرڅمن,NOUN,noun
ستوري,NOUN,noun
ړنا ګډوالی,NOUN,noun
ړنا ځوابی,NOUN,noun
پيلګر,NOUN,noun
ترهګري,NOUN,noun
پيلګره,NOUN,noun
اخځ,NOUN,noun
ادبي پېر,NOUN,noun
د څارويو رنځپوه,NOUN,noun
رېږدله,NOUN,noun
ځان زده کړه,NOUN,noun
تاريخ پوه,NOUN,noun
پرېکړه ليک,NOUN,noun
پرښتې,NOUN,noun
پايليک,NOUN,noun
اخځليک,NOUN,noun
بړېڅی,NOUN,noun
برېښنامېچ,NOUN,noun
بډن,NOUN,noun
بډګوند,NOUN,noun
ټرک,NOUN,noun
بارګاډی,NOUN,noun
باج ورکونکی,NOUN,noun
باج ورکونکې,NOUN,noun
برېښناژرنده,NOUN,noun
څښاک مېز,NOUN,noun
شتوالی,NOUN,noun
موندنه,NOUN,noun
غروی,NOUN,noun
پوهنتانۀ,NOUN,noun
ښاپېری,NOUN,noun
ټبروال,NOUN,noun
ځواک بدلون,NOUN,noun
ډبرليک,NOUN,noun
چارنوم,NOUN,noun
بزې,NOUN,noun
ښاري څانګه,NOUN,noun
ارجنټين,NOUN,noun
الجيريه,NOUN,noun
البانيايي,NOUN,noun
د کاريابۍ دفتر,NOUN,noun
نيمبو,NOUN,noun
همنوږي وادۀ,NOUN,noun
پلورليک,NOUN,noun
ځان ازمېښت,NOUN,noun
توليه,NOUN,noun
زمریان,NOUN,noun
څرپ,NOUN,noun
ګټوکی,NOUN,noun
پوهنتونونه,NOUN,noun
سپينه ماڼۍ,NOUN,noun
چوربتۍ,NOUN,noun
تودمېچ,NOUN,noun
کپېړ,NOUN,noun
تقدير نامه,NOUN,noun
زمرۍ,NOUN,noun
تغيرات,NOUN,noun
طبي عملې,NOUN,noun
کيدړه,NOUN,noun
سرزيان,NOUN,noun
وسايط,NOUN,noun
ارزونه,NOUN,noun
مخبنا,NOUN,noun
زبرځواک,NOUN,noun
تغير,NOUN,noun
تښتوونكى,NOUN,noun
خپرنځی,NOUN,noun
دودواله,NOUN,noun
پیزوان,NOUN,noun
اورساګ,NOUN,noun
سربشت,NOUN,noun
دروندبار,NOUN,noun
پنډی,NOUN,noun
کبوړئ,NOUN,noun
اکامی,NOUN,noun
کوس چک,NOUN,noun
نوچی,NOUN,noun
چس,NOUN,noun
شامال,NOUN,noun
سوالونه,NOUN,noun
تولايي,NOUN,noun
د قربانۍ وزه,NOUN,noun
توغندی,NOUN,noun
هستوي بټې,NOUN,noun
برسنډې,NOUN,noun
ايوسکه,NOUN,noun
کاربنديز,NOUN,noun
غوښتنپاڼه,NOUN,noun
می,NOUN,noun
خوی,NOUN,noun
کښېدی,NOUN,noun
چامبېل,NOUN,noun
څونامي,NOUN,noun
کاريال,NOUN,noun
لاسوهنه,NOUN,noun
رېپورټ,NOUN,noun
دسمال,NOUN,noun
ګنګوسه,NOUN,noun
پخير‏,NOUN,noun
غر غئچح,NOUN,noun
دجال,NOUN,noun
لپز,NOUN,noun
برسنډۍ,NOUN,noun
پس خانه,NOUN,noun
هبا,NOUN,noun
د لېږد چارو وزارت,NOUN,noun
انجره,NOUN,noun
تقسيم اوقات,NOUN,noun
بې ليک لوستي,NOUN,noun
ډاګپاڼه,NOUN,noun
ډاګخونه,NOUN,noun
د جامو ټینګونی,NOUN,noun
کورنی ژوند,NOUN,noun
ښکېلاک,NOUN,noun
سرچينې,NOUN,noun
ساجق,NOUN,noun
ستر مېړه,NOUN,noun
سا اخيستنه,NOUN,noun
ژوندۍ ژبې,NOUN,noun
ژوندۍ ژبه,NOUN,noun
ژغور,NOUN,noun
د ناستې کوټې,NOUN,noun
د ناستې کوټه,NOUN,noun
دودوال,NOUN,noun
سپڼسپڼګی,NOUN,noun
بڼ ماڼو,NOUN,noun
جاوله,NOUN,noun
زيور,NOUN,noun
چکک,NOUN,noun
بهرنۍرسنۍ,NOUN,noun
کوېدن,NOUN,noun
نيالګۍ,NOUN,noun
نهال خانه,NOUN,noun
نهال,NOUN,noun
پنا غوښتونکی,NOUN,noun
قابلیت,NOUN,noun
استهقاق,NOUN,noun
ضرف شوى,NOUN,noun
سپېڅلی ځای,NOUN,noun
پلټونکي,NOUN,noun
ننګونه,NOUN,noun
سټاک منډيي,NOUN,noun
کوشش,NOUN,noun
زيورات,NOUN,noun
ککړتيا,NOUN,noun
پيشلمي,NOUN,noun
قاچاقبر,NOUN,noun
قاچاقبران,NOUN,noun
جنه خانه,NOUN,noun
زغروال,NOUN,noun
شومېر,NOUN,noun
قدر دان,NOUN,noun
قدر داني,NOUN,noun
ميږي,NOUN,noun
ځواب,NOUN,noun
وسله تون,NOUN,noun
عافى,NOUN,noun
نعمتونه,NOUN,noun
جرګه مار,NOUN,noun
اوصول,NOUN,noun
مهمانې,NOUN,noun
پلم,NOUN,noun
روغتانۀ,NOUN,noun
هماليۀ,NOUN,noun
صفير,NOUN,noun
سرسري کتنه,NOUN,noun
ګناوې,NOUN,noun
بندوبست,NOUN,noun
بېلر,NOUN,noun
ګيلګۍ,NOUN,noun
خوسکۍ,NOUN,noun
ګيلګى,NOUN,noun
تارياک,NOUN,noun
ماشوم زيانونه,NOUN,noun
له منځه وړنه,NOUN,noun
د چاپ نېټه,NOUN,noun
غير نورمالي,NOUN,noun
اختطاف,NOUN,noun
انسان تښتونکی,NOUN,noun
انسان تښتونه,NOUN,noun
اچر,NOUN,noun
ورتگ,NOUN,noun
رسېدنه,NOUN,noun
رارسېدنه,NOUN,noun
ضارفيت,NOUN,noun
کرتۍ,NOUN,noun
د محرکه قوی مرکز,NOUN,noun
ټوپک وال,NOUN,noun
تګلار,NOUN,noun
شكل,NOUN,noun
دحرارت درجه,NOUN,noun
د دوکان څخه غلا کول,NOUN,noun
كالي,NOUN,noun
دخولې جنګ,NOUN,noun
مشهوره ورکونکی,NOUN,noun
ګډون كونكي,NOUN,noun
ښكار,NOUN,noun
اوسيدونکی,NOUN,noun
لاستى,NOUN,noun
ګرځښت,NOUN,noun
په كار اچوونكى,NOUN,noun
مراجعه كوونكى: هغه څوك چه مقنن ياداكتو ته ورځى او مشوره ورسره كوى.,NOUN,noun
كولال,NOUN,noun
ليكوال,NOUN,noun
مردارى,NOUN,noun
سانټ,NOUN,noun
نيمګړې جمله,NOUN,noun
سازش,NOUN,noun
جاى نماز,NOUN,noun
وولونګ چای,NOUN,noun
غوسه,NOUN,noun
خېل,NOUN,noun
ميټلوګريکل,NOUN,noun
سبب,NOUN,noun
پانګونه,NOUN,noun
مراجعه كوونكى,NOUN,noun
بې كارى,NOUN,noun
اساسى,NOUN,noun
لارښود,NOUN,noun
ښوونځی,NOUN,noun
اېران,NOUN,noun
دې توپنچې کېس,NOUN,noun
تاج په سرکول,NOUN,noun
غږنيوی,NOUN,noun
تحربه,NOUN,noun
پکول,NOUN,noun
برقه,NOUN,noun
صحت مند,NOUN,noun
سپند,NOUN,noun
سپينى ماڼۍ,NOUN,noun
څيړل,NOUN,noun
شموليت,NOUN,noun
اوس مهال,NOUN,noun
سمه ګټه,NOUN,noun
چاى بر,NOUN,noun
ډارن,NOUN,noun
شب شش,NOUN,noun
ډاډګيرني,NOUN,noun
سلاکار,NOUN,noun
ميشت خلک,NOUN,noun
مېشت,NOUN,noun
مېشته,NOUN,noun
د پزې خېرې,NOUN,noun
ګرنګ,NOUN,noun
د ډاډګيرني مراتب,NOUN,noun
سازماز,NOUN,noun
اشداره,NOUN,noun
سوزونکى,NOUN,noun
سميز,NOUN,noun
نصب,NOUN,noun
د ژوند معيارونه,NOUN,noun
د ژوند معيارات,NOUN,noun
سرتيرى,NOUN,noun
غيږ,NOUN,noun
سراى,NOUN,noun
د شمال طوفان,NOUN,noun
رفاتار,NOUN,noun
دربا کول,NOUN,noun
لسيزه,NOUN,noun
لسېزه,NOUN,noun
پيچکش,NOUN,noun
ښوونيز,NOUN,noun
نړوونکي,NOUN,noun
نړوونکى,NOUN,noun
شورا وکيل,NOUN,noun
ګوډاګى,NOUN,noun
روهيات,NOUN,noun
خلاف,NOUN,noun
بدرفت څاهان,NOUN,noun
بدرفته څاهان,NOUN,noun
بدرفته څاګانې,NOUN,noun
ناپاکه څاه,NOUN,noun
پخه ښځه,NOUN,noun
سرګردان,NOUN,noun
امپېسلين,NOUN,noun
قربانيان,NOUN,noun
زرهي,NOUN,noun
سينه بغل,NOUN,noun
کولرا,NOUN,noun
يوني,NOUN,noun
يونی,NOUN,noun
نوکري,NOUN,noun
د کچالو قورمه,NOUN,noun
د کچالو غورمه,NOUN,noun
مخالف وسله وال,NOUN,noun
ناکرار,NOUN,noun
اېډز,NOUN,noun
نوښت,NOUN,noun
لامل,NOUN,noun
ډوډۍ ماري,NOUN,noun
سماجی رابطو نيتورک,NOUN,noun
خبردارى,NOUN,noun
مېشيکو,NOUN,noun
ننق,NOUN,noun
د يادښت کتابچه,NOUN,noun
يادښت,NOUN,noun
رسم ګذشت,NOUN,noun
سارى,NOUN,noun
مغل,NOUN,noun
سپره,NOUN,noun
سپرې,NOUN,noun
سپرليان,NOUN,noun
سواريان,NOUN,noun
سواري,NOUN,noun
رضا کاران,NOUN,noun
تخنيک پوهنه,NOUN,noun
ارباب,NOUN,noun
ژوند پوهنه,NOUN,noun
پنځپوهنه,NOUN,noun
ګريوان,NOUN,noun
ګرين,NOUN,noun
ګريس,NOUN,noun
ګريپ,NOUN,noun
ګروېږنه,NOUN,noun
ګروې,NOUN,noun
ګروړبی,NOUN,noun
ګريوه,NOUN,noun
ګروي,NOUN,noun
ګروم,NOUN,noun
ګروس,NOUN,noun
ګروت,NOUN,noun
ګروپ,NOUN,noun
ګرهار,NOUN,noun
ګرمټ,NOUN,noun
ګرمي,NOUN,noun
ګروه,NOUN,noun
ګرمه,NOUN,noun
ګريګری,NOUN,noun
ګرځندوی,NOUN,noun
ګلاپ,NOUN,noun
ګلابتون,NOUN,noun
ګلاب,NOUN,noun
ګل ګلاپ,NOUN,noun
ګل مېخۍ,NOUN,noun
ګل,NOUN,noun
ګستره,NOUN,noun
ګرځ,NOUN,noun
ګزکه,NOUN,noun
ګزک,NOUN,noun
ګزبره,NOUN,noun
ګز,NOUN,noun
ګرګه,NOUN,noun
ګرګ,NOUN,noun
ګرږه,NOUN,noun
ګرځنی,NOUN,noun
ګزک بوټی,NOUN,noun
ګلاس,NOUN,noun
ګرمکه,NOUN,noun
ګرمسېر,NOUN,noun
ابادي,NOUN,noun
ابادېدنه,NOUN,noun
اباګنۍ,NOUN,noun
ابتدا,NOUN,noun
ابتکار,NOUN,noun
ابجد,NOUN,noun
ابجوشه,NOUN,noun
ابادونه,NOUN,noun
ابحاث,NOUN,noun
ابد,NOUN,noun
ابداع,NOUN,noun
ابدال,NOUN,noun
ابدالی,NOUN,noun
ابديت,NOUN,noun
ابرا,NOUN,noun
ابرک,NOUN,noun
ابحار,NOUN,noun
ګرمسېل,NOUN,noun
اباخېل,NOUN,noun
اباتي,NOUN,noun
ګرز,NOUN,noun
ګررلاڅه,NOUN,noun
ګردومه,NOUN,noun
ګردنۍ,NOUN,noun
ګردني,NOUN,noun
ګرداو,NOUN,noun
ګردان,NOUN,noun
اباتېدنه,NOUN,noun
ګرت,NOUN,noun
ګربت,NOUN,noun
ګرای,NOUN,noun
ابا,NOUN,noun
ابابيله,NOUN,noun
اباتوالی,NOUN,noun
اباتوب,NOUN,noun
اباتونه,NOUN,noun
ګربيتی,NOUN,noun
ابرو,NOUN,noun
ګلبرګ,NOUN,noun
ګلچين,NOUN,noun
ګودر,NOUN,noun
ګودانه,NOUN,noun
ګوجی,NOUN,noun
ګوجرکی,NOUN,noun
ګوجر,NOUN,noun
ګوته,NOUN,noun
ګوتمه,NOUN,noun
ګوده,NOUN,noun
ګوتکۍ,NOUN,noun
ګوبي,NOUN,noun
ګوبلکه,NOUN,noun
ګواښګر,NOUN,noun
ګواښ,NOUN,noun
ګواټی,NOUN,noun
ګوال,NOUN,noun
ګواتيمالا,NOUN,noun
ګوپ,NOUN,noun
ګهيځ,NOUN,noun
ګودړۍ,NOUN,noun
ګوربت,NOUN,noun
ګوسه,NOUN,noun
ګوزڼ,NOUN,noun
ګوزه,NOUN,noun
ګوزنډو,NOUN,noun
ګوزنډ,NOUN,noun
ګوزن,NOUN,noun
ګوزاره,NOUN,noun
ګور,NOUN,noun
ګوری,NOUN,noun
ګوروان,NOUN,noun
ګورهار,NOUN,noun
ګوره خر,NOUN,noun
ګوره,NOUN,noun
ګورنډه,NOUN,noun
ګورم,NOUN,noun
ګورکښ,NOUN,noun
ګوريلا,NOUN,noun
ګلپي,NOUN,noun
ګنی,NOUN,noun
ګنګوسی,NOUN,noun
ګلېټ,NOUN,noun
ګلی,NOUN,noun
ګلګی,NOUN,noun
ګلګل,NOUN,noun
ګلټ,NOUN,noun
ګلوګوز,NOUN,noun
ګلواره,NOUN,noun
ګمان,NOUN,noun
ګله ګرکی,NOUN,noun
ګلماله,NOUN,noun
ګلف,NOUN,noun
ګلسرين,NOUN,noun
ګلدوزي,NOUN,noun
ګلدسته,NOUN,noun
ګلدانۍ,NOUN,noun
ګلخانه,NOUN,noun
ګله,NOUN,noun
ګنګړی,NOUN,noun
ګمبته,NOUN,noun
ګناه,NOUN,noun
ګنګو,NOUN,noun
ګنډېری,NOUN,noun
ګنډېر,NOUN,noun
ګنډياره,NOUN,noun
ګنډونکی,NOUN,noun
ګنډه,NOUN,noun
ګنډکپ,NOUN,noun
ګمرک,NOUN,noun
ګنډ,NOUN,noun
ګنځپه,NOUN,noun
ګندنه,NOUN,noun
ګنچه,NOUN,noun
ګنجۍ,NOUN,noun
ګنجی,NOUN,noun
ګنجايش,NOUN,noun
ګنج,NOUN,noun
ګنځه,NOUN,noun
ګوسړه,NOUN,noun
ابشار,NOUN,noun
ابک,NOUN,noun
احزاب,NOUN,noun
احساس,NOUN,noun
احساسات,NOUN,noun
احسان,NOUN,noun
احصائيه,NOUN,noun
احضار,NOUN,noun
احکام,NOUN,noun
احتياط,NOUN,noun
احوال,NOUN,noun
اخ و ټوخ,NOUN,noun
اخ و ډب,NOUN,noun
اخبار,NOUN,noun
اختر,NOUN,noun
اختراع,NOUN,noun
اختری,NOUN,noun
اختصار,NOUN,noun
احياء,NOUN,noun
اختصاص,NOUN,noun
احتياج,NOUN,noun
احتمال,NOUN,noun
اجڼه,NOUN,noun
اچار,NOUN,noun
اچه,NOUN,noun
اچونی,NOUN,noun
اچۍ,NOUN,noun
احاديث,NOUN,noun
احاطه,NOUN,noun
احتمام,NOUN,noun
احباب,NOUN,noun
احتراز,NOUN,noun
احتراق,NOUN,noun
احترام,NOUN,noun
احتفال,NOUN,noun
احتکار,NOUN,noun
احتکاک,NOUN,noun
احتلام,NOUN,noun
احتجاج,NOUN,noun
اجير,NOUN,noun
اختفا,NOUN,noun
اختلاف,NOUN,noun
ادغام,NOUN,noun
ادکه,NOUN,noun
ادکۍ,NOUN,noun
ادمان,NOUN,noun
ادمخېل,NOUN,noun
ادوات,NOUN,noun
اديان,NOUN,noun
ادعا,NOUN,noun
اديب,NOUN,noun
ادې,NOUN,noun
اذان,NOUN,noun
اذن,NOUN,noun
اذيت,NOUN,noun
ارابه,NOUN,noun
اراده,NOUN,noun
اراضي,NOUN,noun
اديره,NOUN,noun
اختلاس,NOUN,noun
ادرم,NOUN,noun
ادراک,NOUN,noun
اختلال,NOUN,noun
اختناق,NOUN,noun
اختيار,NOUN,noun
اخراج,NOUN,noun
اخطار,NOUN,noun
اخفأ,NOUN,noun
اخلاص,NOUN,noun
ادرس,NOUN,noun
اخلاق,NOUN,noun
اخوند,NOUN,noun
اخښی,NOUN,noun
اخېړ,NOUN,noun
ادات,NOUN,noun
اداره,NOUN,noun
ادب,NOUN,noun
ادبيات,NOUN,noun
اخلال,NOUN,noun
ابعاد,NOUN,noun
اجوره,NOUN,noun
اجناس,NOUN,noun
اتباع,NOUN,noun
اتحاد,NOUN,noun
اتحاديه,NOUN,noun
اترنګ,NOUN,noun
اتريش,NOUN,noun
اتشبازي,NOUN,noun
اتشک,NOUN,noun
اتبار,NOUN,noun
اتشکده,NOUN,noun
اتصال,NOUN,noun
اتفاق,NOUN,noun
اتکا,NOUN,noun
اتکړۍ,NOUN,noun
اتکۍ,NOUN,noun
اتلس,NOUN,noun
اتلوال,NOUN,noun
اتشګير,NOUN,noun
اتلواله,NOUN,noun
اتام,NOUN,noun
اتازوني,NOUN,noun
ابلاغ,NOUN,noun
ابلاغيه,NOUN,noun
ابليس,NOUN,noun
ابهام,NOUN,noun
ابۍ,NOUN,noun
اپارتمان,NOUN,noun
اپرېدی,NOUN,noun
اتاشه,NOUN,noun
اپرېشن,NOUN,noun
اپس ډنډه,NOUN,noun
اپلتې,NOUN,noun
اپنډېکس,NOUN,noun
اپنډېڅيت,NOUN,noun
اپي,NOUN,noun
اپيم,NOUN,noun
اپين,NOUN,noun
اپرېل,NOUN,noun
اجنبي,NOUN,noun
اتمانخېل,NOUN,noun
اتمبار,NOUN,noun
اجتناب,NOUN,noun
اجتهاد,NOUN,noun
اجداد,NOUN,noun
اجر,NOUN,noun
اجرا,NOUN,noun
اجرام,NOUN,noun
اجرت,NOUN,noun
اجتماع,NOUN,noun
اجره,NOUN,noun
اجسام,NOUN,noun
اجل,NOUN,noun
اجلاس,NOUN,noun
اجلاسيه,NOUN,noun
اجلځی,NOUN,noun
اجماع,NOUN,noun
اجمال,NOUN,noun
اجزا,NOUN,noun
اتمانزی,NOUN,noun
اجاڼۍ,NOUN,noun
اجازه نامه,NOUN,noun
اتموسفير,NOUN,noun
اتنوګرافي,NOUN,noun
اتهام,NOUN,noun
اتو,NOUN,noun
اتوار,NOUN,noun
اتوب,NOUN,noun
اتوم,NOUN,noun
اجايي,NOUN,noun
اتي,NOUN,noun
اثاث,NOUN,noun
اثبات,NOUN,noun
اثنا,NOUN,noun
اثير,NOUN,noun
اجاره,NOUN,noun
اجاره دار,NOUN,noun
اجازه,NOUN,noun
اتڼ,NOUN,noun
ګوسڼه,NOUN,noun
ګوشکه,NOUN,noun
ګول,NOUN,noun
مړولنځ,NOUN,noun
غوولی,NOUN,noun
غوېلنګ,NOUN,noun
شاټ,NOUN,noun
شتون,NOUN,noun
ځنغوزی,NOUN,noun
پيکه کيدل,NOUN,noun
کوسچوپنه,NOUN,noun
ملخوزی,NOUN,noun
غیبت,NOUN,noun
بي پاڼو,NOUN,noun
پوهيدل,NOUN,noun
ذخیره,NOUN,noun
دوهم بریدمن,NOUN,noun
لمړی بریدمن,NOUN,noun
ډلیيزتګ,NOUN,noun
کینو,NOUN,noun
ملنډې وهونكى,NOUN,noun
ښامار,NOUN,noun
باتوره,NOUN,noun
کوس,NOUN,noun
غيڼ,NOUN,noun
چاپت,NOUN,noun
کدو,NOUN,noun
نرخونه,NOUN,noun
نرخه,NOUN,noun
حسپتال,NOUN,noun
ښاماران,NOUN,noun
زره کيميائي,NOUN,noun
شاډولۍ,NOUN,noun
کچالان,NOUN,noun
لاوڼر,NOUN,noun
سندربوله,NOUN,noun
غیګ,NOUN,noun
پېش منی,NOUN,noun
پېش لمی,NOUN,noun
غړې,NOUN,noun
کوني,NOUN,noun
ژوند ژوند,NOUN,noun
ګاز ډبه,NOUN,noun
مسافر خانہ,NOUN,noun
ګرځنده,NOUN,noun
سور هلال,NOUN,noun
سور صليب,NOUN,noun
د نړيوال تجارتي سازمان ( تنطيم ),NOUN,noun
د روغتيا نړيوال سازمان ( تنظيم),NOUN,noun
ملګري ملتونه,NOUN,noun
عوايد,NOUN,noun
پېچ تاو,NOUN,noun
جوارو تيل,NOUN,noun
زرک,NOUN,noun
اوښمرغه,NOUN,noun
بابرک,NOUN,noun
اورنگ,NOUN,noun
پاڅون,NOUN,noun
ګيډه,NOUN,noun
مېزان الحراره,NOUN,noun
ګرځبندي,NOUN,noun
مورنى ژپه,NOUN,noun
پيره داري,NOUN,noun
نشتوالي,NOUN,noun
ريکين,NOUN,noun
نفېل,NOUN,noun
ګدام,NOUN,noun
شهزاده,NOUN,noun
کاکې,NOUN,noun
غوربت,NOUN,noun
ماسپښين,NOUN,noun
غمې,NOUN,noun
ګندنی,NOUN,noun
پاڼړه,NOUN,noun
ګهـيځ,NOUN,noun
ليکمن,NOUN,noun
دڼیا (ګشنیز),NOUN,noun
دڼیا,NOUN,noun
وطن دار,NOUN,noun
عقلی ناروغ,NOUN,noun
ګوښه کېدنه,NOUN,noun
د ګاز جالي,NOUN,noun
پطرول,NOUN,noun
بېت,NOUN,noun
بوند,NOUN,noun
سماوی,NOUN,noun
لېشتيا,NOUN,noun
انتاکشري,NOUN,noun
څښتنه,NOUN,noun
خولمنډی,NOUN,noun
هېواد پالان,NOUN,noun
وينزه,NOUN,noun
ویر,NOUN,noun
اړینه,NOUN,noun
چپړه,NOUN,noun
بوتل,NOUN,noun
سماو,NOUN,noun
غاښونه,NOUN,noun
خور او ورور,NOUN,noun
شیطان,NOUN,noun
نيکۀ,NOUN,noun
هيوادپال,NOUN,noun
سكالو,NOUN,noun
درملپوهنه,NOUN,noun
تکړښت,NOUN,noun
همنوږی پالنه,NOUN,noun
ورور ولی,NOUN,noun
رور,NOUN,noun
ورور ولي,NOUN,noun
هېوادپالان,NOUN,noun
همنوږې پال,NOUN,noun
توکمپالنه,NOUN,noun
تود پټی,NOUN,noun
سرچینه,NOUN,noun
جوړونه,NOUN,noun
نوږى,NOUN,noun
بنديخانه,NOUN,noun
پلارواکي,NOUN,noun
هېواد پالنه,NOUN,noun
توکمواله,NOUN,noun
تیل,NOUN,noun
رشته دار,NOUN,noun
فکر مند,NOUN,noun
چريز,NOUN,noun
کړکيچ,NOUN,noun
ډاډ,NOUN,noun
واکمني,NOUN,noun
تاوترېخوالي,NOUN,noun
زو کړه,NOUN,noun
ګزشت,NOUN,noun
اړوندي,NOUN,noun
ټپوڅ,NOUN,noun
ټاټوب,NOUN,noun
استازي,NOUN,noun
چقمق,NOUN,noun
کينو,NOUN,noun
سېوری,NOUN,noun
نيلۍ,NOUN,noun
شاليد,NOUN,noun
ټاټوبه,NOUN,noun
غربت,NOUN,noun
ګاک,NOUN,noun
اټومي بټۍ,NOUN,noun
چالاک,NOUN,noun
زرخيز,NOUN,noun
ليكى,NOUN,noun
د لستوڼو خولې,NOUN,noun
فوځي,NOUN,noun
سرتيري,NOUN,noun
ستائن ليک,NOUN,noun
ځان چلی,NOUN,noun
پاوڼده,NOUN,noun
غر نيکه,NOUN,noun
زبرگه,NOUN,noun
زبرگ,NOUN,noun
بېژېکي,NOUN,noun
بېژېکۍ,NOUN,noun
سيمساره,NOUN,noun
ترسا,NOUN,noun
ټاكنې,NOUN,noun
مشردخانقا,NOUN,noun
شرمندګي,NOUN,noun
سپكوالى,NOUN,noun
ګينده,NOUN,noun
ګيند,NOUN,noun
ګيله ګی,NOUN,noun
ګيله,NOUN,noun
ګيلاس,NOUN,noun
ګيس,NOUN,noun
ګيره,NOUN,noun
ګينګړی,NOUN,noun
ګيدړه,NOUN,noun
ګيچه,NOUN,noun
ګيتار,NOUN,noun
ګيانا,NOUN,noun
ګوڼۍ,NOUN,noun
ګوڼی,NOUN,noun
ګوګړه,NOUN,noun
ګوګړ,NOUN,noun
ګيدړ,NOUN,noun
ګوښه,NOUN,noun
ګيږکه,NOUN,noun
ګټ,NOUN,noun
ګډوی,NOUN,noun
ګډوډي,NOUN,noun
ګډوونی,NOUN,noun
ګډوه,NOUN,noun
ګډون,NOUN,noun
ګډوله,NOUN,noun
ګډوالی,NOUN,noun
ګيڼه,NOUN,noun
ګډه امۍ,NOUN,noun
ګډلی,NOUN,noun
ګډبه,NOUN,noun
ګډا,NOUN,noun
ګټېر,NOUN,noun
ګټۍ,NOUN,noun
ګټيالی,NOUN,noun
ګټندوی,NOUN,noun
ګډه,NOUN,noun
ګډير,NOUN,noun
ګوږوی,NOUN,noun
ګوړه,NOUN,noun
ګونډه,NOUN,noun
ګونټه,NOUN,noun
ګونيا,NOUN,noun
ګونديمار,NOUN,noun
ګونجه,NOUN,noun
ګونجنی,NOUN,noun
ګومنځ,NOUN,noun
ګونډی,NOUN,noun
ګومبۍ,NOUN,noun
ګومبزه,NOUN,noun
ګومانډو,NOUN,noun
ګومانډ,NOUN,noun
ګومان,NOUN,noun
ګولۍ,NOUN,noun
ګولی پنج,NOUN,noun
ګوله,NOUN,noun
ګومبوری,NOUN,noun
ګوړۍ,NOUN,noun
ګونګه روزه,NOUN,noun
ګونګټ,NOUN,noun
ګوړ,NOUN,noun
ګوډی,NOUN,noun
ګوډيارۍ,NOUN,noun
ګوډوالی,NOUN,noun
ګوډاګی,NOUN,noun
ګوڅی,NOUN,noun
ګوټۍ,NOUN,noun
ګونګوری,NOUN,noun
ګوټی,NOUN,noun
ګوټک,NOUN,noun
ګويې,NOUN,noun
ګويه,NOUN,noun
ګوهر,NOUN,noun
ګوهار,NOUN,noun
ګونۍ,NOUN,noun
ګونګټی,NOUN,noun
ګوټلۍ,NOUN,noun
ګډينه,NOUN,noun
ګډۍ,NOUN,noun
ګډېره,NOUN,noun
بديل,NOUN,noun
وروستي ګام,NOUN,noun
لیسه,NOUN,noun
لمونخ,NOUN,noun
مینہ,NOUN,noun
چاوديدونکی,NOUN,noun
کمانډر,NOUN,noun
ګوتم بد,NOUN,noun
ګوله بارود,NOUN,noun
هوايی ميدان,NOUN,noun
کوربنہ,NOUN,noun
کوربہ,NOUN,noun
استخبراتے ادارہ,NOUN,noun
رنګونه,NOUN,noun
برېښنا ليک,NOUN,noun
دغاښو ډاکټر,NOUN,noun
زروکے,NOUN,noun
ی,NOUN,noun
انسان پيژندنه,NOUN,noun
پخوانے اوسیدونکی؛ ځایی,NOUN,noun
پرېښودنه,NOUN,noun
متروك له,NOUN,noun
کبان,NOUN,noun
باوري سړي,NOUN,noun
تښتونه,NOUN,noun
ګولي,NOUN,noun
لرغږون,NOUN,noun
اتهْېنۍ,NOUN,noun
برسنډه,NOUN,noun
کِنوه,NOUN,noun
لړزه,NOUN,noun
ګنډکپي,NOUN,noun
يوغ,NOUN,noun
ژګاګ,NOUN,noun
ستور پوهنه,NOUN,noun
شوپر,NOUN,noun
تانوکی,NOUN,noun
ګېډی,NOUN,noun
ګېډه,NOUN,noun
ګېټۍ,NOUN,noun
ګړوبی,NOUN,noun
ګړنګ,NOUN,noun
ګړنديتوب,NOUN,noun
ګړنجی,NOUN,noun
ګړنجانی,NOUN,noun
ګړنج,NOUN,noun
ګړزهار,NOUN,noun
ګړونج,NOUN,noun
ګړز,NOUN,noun
ګړبړ,NOUN,noun
ګړبوزه,NOUN,noun
ګړبهار,NOUN,noun
ګړبا,NOUN,noun
ګړب,NOUN,noun
ګړ,NOUN,noun
ګډېله,NOUN,noun
ګړچه,NOUN,noun
ګړيال,NOUN,noun
ګړګوزه,NOUN,noun
ګړی,NOUN,noun
